date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id
02-06-2015,25.6,34.2,28.8,77,0,10.3,3,100,1,N,96933
03-06-2015,25.8,34.5,29.4,74,,4.5,6,90,2,E,96933
04-06-2015,26.2,33.3,29.8,70,,9.4,9,100,4,E,96933
05-06-2015,26.4,34.2,29.6,70,,10.1,6,90,3,E,96933
06-06-2015,26,33.2,29,73,0,9.3,8,100,3,E,96933
07-06-2015,25.8,34,29.6,70,,9,6,90,3,E,96933
08-06-2015,25.8,35.2,29,75,,7.4,4,90,1,N,96933
09-06-2015,25.7,34.2,29.2,75,,6.2,6,90,2,N,96933
10-06-2015,25.8,33.4,28.6,76,,5.8,5,90,2,E,96933
11-06-2015,24.1,32.6,27.8,74,0,7.5,5,110,2,E,96933
12-06-2015,22.8,33.1,,,0,8,5,90,2,E,96933
13-06-2015,23.2,33.3,27.5,70,0,10.3,6,70,2,N,96933
14-06-2015,23.4,33.2,27.7,71,,10,7,70,3,E,96933
15-06-2015,23.2,32.6,27.1,70,,10.6,6,110,2,E,96933
